trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled,timepoint
127,14:10:00,14:10:00,868,2,M. HARISSA,0,8,0
127,14:13:00,14:13:00,869,3,D. EL M'SALLA,0,11,0
127,14:15:00,14:15:00,249,4,K. KAZZAZIA,0,13,0
127,14:22:00,14:22:00,251,5,SIDI HANI,0,20,0
127,14:30:00,14:30:00,252,6,GHABGHOUB,0,28,0
127,14:36:00,14:36:00,253,7,ESSABBALA,0,34,0
127,14:55:00,14:55:00,565,8,Cite Erriadh,0,57,0
127,15:30:00,15:30:00,259,9,MONASTIR,0,81,0
128,17:00:00,17:00:00,259,1,MONASTIR,0,0,0
128,17:35:00,17:35:00,565,2,Cite Erriadh,0,24,0
128,17:54:00,17:54:00,253,3,ESSABBALA,0,47,0
128,18:00:00,18:00:00,252,4,GHABGHOUB,0,53,0
128,18:08:00,18:08:00,251,5,SIDI HANI,0,61,0
128,18:15:00,18:15:00,249,6,K. KAZZAZIA,0,68,0
128,18:17:00,18:17:00,869,7,D. EL M'SALLA,0,70,0
128,18:20:00,18:20:00,868,8,M. HARISSA,0,73,0
128,18:30:00,18:30:00,403,9,Gare Kairouan,0,81,0
129,05:45:00,05:45:00,403,1,Gare Kairouan,0,0,0
129,06:00:00,06:00:00,225,2,METBASSTA,0,16,0
129,06:05:00,06:05:00,226,3,EL BCHACHMA,0,23,0
129,06:10:00,06:10:00,579,4,Bir Jdid,0,26,0
129,06:20:00,06:20:00,229,5,KONDAR,0,39,0
129,06:25:00,06:25:00,230,6,TARHOUNA,0,45,0
129,06:35:00,06:35:00,231,7,DAR BELOUAR,0,52,0
129,06:45:00,06:45:00,232,8,ENFIDHA,0,64,0
129,06:55:00,06:55:00,233,9,H. EL BAHRI,0,71,0
129,07:00:00,07:00:00,234,10,AIN ERRAHMA,0,77,0
129,07:15:00,07:15:00,235,11,BOUFICHA,0,86,0
129,07:25:00,07:25:00,236,12,ETHAKNA,0,95,0
129,07:30:00,07:30:00,237,13,B. ESSAHEL,0,101,0
129,07:45:00,07:45:00,238,14,HAMMAMET,0,107,0
129,07:53:00,07:53:00,239,15,MRAZGUA,0,115,0
129,08:00:00,08:00:00,240,16,NABEUL,0,121,0
130,10:30:00,10:30:00,240,1,NABEUL,0,0,0
130,10:37:00,10:37:00,239,2,MRAZGUA,0,6,0
130,10:45:00,10:45:00,238,3,HAMMAMET,0,14,0
130,11:00:00,11:00:00,237,4,B. ESSAHEL,0,20,0
130,11:05:00,11:05:00,236,5,ETHAKNA,0,26,0
130,11:15:00,11:15:00,235,6,BOUFICHA,0,35,0
130,11:30:00,11:30:00,234,7,AIN ERRAHMA,0,44,0
130,11:35:00,11:35:00,233,8,H. EL BAHRI,0,50,0
130,11:45:00,11:45:00,232,9,ENFIDHA,0,57,0
130,11:55:00,11:55:00,231,10,DAR BELOUAR,0,69,0
130,12:05:00,12:05:00,230,11,TARHOUNA,0,76,0
130,12:10:00,12:10:00,229,12,KONDAR,0,82,0
130,12:20:00,12:20:00,579,13,Bir Jdid,0,95,0
130,12:25:00,12:25:00,226,14,EL BCHACHMA,0,98,0
130,12:30:00,12:30:00,225,15,METBASSTA,0,105,0
130,12:45:00,12:45:00,403,16,Gare Kairouan,0,121,0
131,13:30:00,13:30:00,403,1,Gare Kairouan,0,0,0
131,13:45:00,13:45:00,225,2,METBASSTA,0,16,0
131,13:50:00,13:50:00,226,3,EL BCHACHMA,0,23,0
131,13:55:00,13:55:00,579,4,Bir Jdid,0,26,0
131,14:05:00,14:05:00,229,5,KONDAR,0,39,0
131,14:10:00,14:10:00,230,6,TARHOUNA,0,45,0
131,14:20:00,14:20:00,231,7,DAR BELOUAR,0,52,0
131,14:30:00,14:30:00,232,8,ENFIDHA,0,64,0
131,14:40:00,14:40:00,233,9,H. EL BAHRI,0,71,0
131,14:45:00,14:45:00,234,10,AIN ERRAHMA,0,77,0
131,15:00:00,15:00:00,235,11,BOUFICHA,0,86,0
131,15:10:00,15:10:00,236,12,ETHAKNA,0,95,0
131,15:15:00,15:15:00,237,13,B. ESSAHEL,0,101,0
131,15:30:00,15:30:00,238,14,HAMMAMET,0,107,0
131,15:38:00,15:38:00,239,15,MRAZGUA,0,115,0
131,15:45:00,15:45:00,240,16,NABEUL,0,121,0
132,16:15:00,16:15:00,240,1,NABEUL,0,0,0
132,16:22:00,16:22:00,239,2,MRAZGUA,0,6,0
132,16:30:00,16:30:00,238,3,HAMMAMET,0,14,0
132,16:45:00,16:45:00,237,4,B. ESSAHEL,0,20,0
132,16:50:00,16:50:00,236,5,ETHAKNA,0,26,0
132,17:00:00,17:00:00,235,6,BOUFICHA,0,35,0
132,17:15:00,17:15:00,234,7,AIN ERRAHMA,0,44,0
132,17:20:00,17:20:00,233,8,H. EL BAHRI,0,50,0
132,17:30:00,17:30:00,232,9,ENFIDHA,0,57,0
132,17:40:00,17:40:00,231,10,DAR BELOUAR,0,69,0
132,17:50:00,17:50:00,230,11,TARHOUNA,0,76,0
132,17:55:00,17:55:00,229,12,KONDAR,0,82,0
132,18:05:00,18:05:00,579,13,Bir Jdid,0,95,0
132,18:10:00,18:10:00,226,14,EL BCHACHMA,0,98,0
132,18:15:00,18:15:00,225,15,METBASSTA,0,105,0
132,18:30:00,18:30:00,403,16,Gare Kairouan,0,121,0
133,07:00:00,07:00:00,403,1,Gare Kairouan,0,0,0
133,07:15:00,07:15:00,672,2,K.KHAZZAZIA. MAHDIA,0,15,0
133,07:25:00,07:25:00,626,3,MADRASSET EL MANAA,0,24,0
133,07:35:00,07:35:00,89,4,O.ECHAMIKH,0,31,0
133,07:45:00,07:45:00,90,5,O.BOUZID,0,36,0
133,07:50:00,07:50:00,91,6,CHHIMET SUD,0,40,0
133,07:55:00,07:55:00,92,7,CHHIMET NOR,0,48,0
133,08:05:00,08:05:00,93,8,SIDI ZAID,0,52,0
133,08:10:00,08:10:00,94,9,ESSOUASSI,0,57,0
133,08:15:00,08:15:00,673,10,B.DAWLA. MAHDIA,0,62,0
133,08:20:00,08:20:00,674,11,EL OGLA. MAHDIA,0,65,0
133,08:30:00,08:30:00,97,12,EL JEM,0,73,0
133,08:40:00,08:40:00,598,13,TLELSA,0,82,0
133,08:45:00,08:45:00,627,14,ESSAADA,0,86,0
133,08:50:00,08:50:00,628,15,SAKIET KHADEM,0,91,0
133,09:00:00,09:00:00,629,16,CHTIOUINE,0,96,0
133,09:10:00,09:10:00,599,17,KSOUR ESSEF,0,105,0
133,09:30:00,09:30:00,269,18,MAHDIA,0,117,0
134,12:00:00,12:00:00,269,1,MAHDIA,0,0,0
134,12:20:00,12:20:00,599,2,KSOUR ESSEF,0,12,0
134,12:30:00,12:30:00,629,3,CHTIOUINE,0,21,0
134,12:40:00,12:40:00,628,4,SAKIET KHADEM,0,26,0
134,12:45:00,12:45:00,627,5,ESSAADA,0,31,0
134,12:50:00,12:50:00,598,6,TLELSA,0,35,0
134,13:00:00,13:00:00,97,7,EL JEM,0,44,0
134,13:10:00,13:10:00,674,8,EL OGLA. MAHDIA,0,52,0
134,13:15:00,13:15:00,673,9,B.DAWLA. MAHDIA,0,55,0
134,13:20:00,13:20:00,94,10,ESSOUASSI,0,60,0
134,13:25:00,13:25:00,93,11,SIDI ZAID,0,65,0
134,13:35:00,13:35:00,92,12,CHHIMET NOR,0,69,0
134,13:40:00,13:40:00,91,13,CHHIMET SUD,0,77,0
134,13:45:00,13:45:00,90,14,O.BOUZID,0,81,0
134,13:55:00,13:55:00,89,15,O.ECHAMIKH,0,86,0
134,14:05:00,14:05:00,626,16,MADRASSET EL MANAA,0,93,0
134,14:15:00,14:15:00,672,17,K.KHAZZAZIA. MAHDIA,0,102,0
134,14:30:00,14:30:00,403,18,Gare Kairouan,0,117,0
135,06:30:00,06:30:00,403,1,Gare Kairouan,0,0,0
135,06:45:00,06:45:00,2,2,RACCADA,0,10,0
135,06:50:00,06:50:00,3,3,BARROUTA,0,14,0
135,06:53:00,06:53:00,4,4,BIR ESSBIL,0,16,0
135,06:57:00,06:57:00,5,5,ZAAFRANA,0,18,0
135,07:00:00,07:00:00,6,6,EJBIL,0,21,0
135,07:05:00,07:05:00,7,7,EJDAA,0,25,0
135,07:10:00,07:10:00,8,8,BOUHAJLA,0,35,0
135,07:20:00,07:20:00,9,9,ABDELMLAK,0,50,0
135,07:30:00,07:30:00,10,10,B.RMADHNIA,0,58,0
135,07:40:00,07:40:00,11,11,NUMERO 10,0,68,0
135,07:45:00,07:45:00,12,12,D.ABDESSLEM,0,72,0
135,07:50:00,07:50:00,13,13,K.BOUDHADI,0,76,0
135,07:55:00,07:55:00,14,14,EL AGUEIR,0,83,0
135,08:00:00,08:00:00,15,15,RECIFA,0,86,0
135,08:07:00,08:07:00,16,16,EL OGLA,0,94,0
135,08:10:00,08:10:00,17,17,BIR BRAHIM,0,98,0
135,08:15:00,08:15:00,18,18,MEJEL DROUJ,0,106,0
135,08:20:00,08:20:00,19,19,ESTOUH,0,111,0
135,08:25:00,08:25:00,20,20,EL BIDHA,0,119,0
135,08:45:00,08:45:00,21,21,EL AOUEBID,0,122,0
135,09:05:00,09:05:00,22,22,SFAX,0,136,0
136,13:00:00,13:00:00,22,1,SFAX,0,0,0
136,13:20:00,13:20:00,21,2,EL AOUEBID,0,14,0
136,13:40:00,13:40:00,20,3,EL BIDHA,0,17,0
136,13:45:00,13:45:00,19,4,ESTOUH,0,25,0
136,13:50:00,13:50:00,18,5,MEJEL DROUJ,0,30,0
136,13:55:00,13:55:00,17,6,BIR BRAHIM,0,38,0
136,13:58:00,13:58:00,16,7,EL OGLA,0,42,0
136,14:05:00,14:05:00,15,8,RECIFA,0,50,0
136,14:10:00,14:10:00,14,9,EL AGUEIR,0,53,0
136,14:15:00,14:15:00,13,10,K.BOUDHADI,0,60,0
136,14:20:00,14:20:00,12,11,D.ABDESSLEM,0,64,0
136,14:25:00,14:25:00,11,12,NUMERO 10,0,68,0
136,14:35:00,14:35:00,10,13,B.RMADHNIA,0,78,0
136,14:45:00,14:45:00,9,14,ABDELMLAK,0,86,0
136,14:55:00,14:55:00,8,15,BOUHAJLA,0,101,0
136,15:00:00,15:00:00,7,16,EJDAA,0,111,0
136,15:05:00,15:05:00,6,17,EJBIL,0,115,0
136,15:08:00,15:08:00,5,18,ZAAFRANA,0,118,0
136,15:12:00,15:12:00,4,19,BIR ESSBIL,0,120,0
136,15:15:00,15:15:00,3,20,BARROUTA,0,122,0
136,15:20:00,15:20:00,2,21,RACCADA,0,126,0
136,15:35:00,15:35:00,403,22,Gare Kairouan,0,136,0
137,13:00:00,13:00:00,403,1,Gare Kairouan,0,0,0
137,13:15:00,13:15:00,2,2,RACCADA,0,10,0
137,13:20:00,13:20:00,3,3,BARROUTA,0,14,0
137,13:23:00,13:23:00,4,4,BIR ESSBIL,0,16,0
137,13:27:00,13:27:00,5,5,ZAAFRANA,0,18,0
137,13:30:00,13:30:00,6,6,EJBIL,0,21,0
137,13:35:00,13:35:00,7,7,EJDAA,0,25,0
137,13:40:00,13:40:00,8,8,BOUHAJLA,0,35,0
137,13:50:00,13:50:00,9,9,ABDELMLAK,0,50,0
137,14:00:00,14:00:00,10,10,B.RMADHNIA,0,58,0
137,14:10:00,14:10:00,11,11,NUMERO 10,0,68,0
137,14:15:00,14:15:00,12,12,D.ABDESSLEM,0,72,0
137,14:20:00,14:20:00,13,13,K.BOUDHADI,0,76,0
137,14:25:00,14:25:00,14,14,EL AGUEIR,0,83,0
137,14:30:00,14:30:00,15,15,RECIFA,0,86,0
137,14:37:00,14:37:00,16,16,EL OGLA,0,94,0
137,14:40:00,14:40:00,17,17,BIR BRAHIM,0,98,0
137,14:45:00,14:45:00,18,18,MEJEL DROUJ,0,106,0
137,14:50:00,14:50:00,19,19,ESTOUH,0,111,0
137,14:55:00,14:55:00,20,20,EL BIDHA,0,119,0
137,15:15:00,15:15:00,21,21,EL AOUEBID,0,122,0
137,15:35:00,15:35:00,22,22,SFAX,0,136,0
138,16:00:00,16:00:00,22,1,SFAX,0,0,0
138,16:20:00,16:20:00,21,2,EL AOUEBID,0,14,0
138,16:40:00,16:40:00,20,3,EL BIDHA,0,17,0
138,16:45:00,16:45:00,19,4,ESTOUH,0,25,0
138,16:50:00,16:50:00,18,5,MEJEL DROUJ,0,30,0
138,16:55:00,16:55:00,17,6,BIR BRAHIM,0,38,0
138,16:58:00,16:58:00,16,7,EL OGLA,0,42,0
138,17:05:00,17:05:00,15,8,RECIFA,0,50,0
138,17:10:00,17:10:00,14,9,EL AGUEIR,0,53,0
138,17:15:00,17:15:00,13,10,K.BOUDHADI,0,60,0
138,17:20:00,17:20:00,12,11,D.ABDESSLEM,0,64,0
138,17:25:00,17:25:00,11,12,NUMERO 10,0,68,0
138,17:35:00,17:35:00,10,13,B.RMADHNIA,0,78,0
138,17:45:00,17:45:00,9,14,ABDELMLAK,0,86,0
138,17:55:00,17:55:00,8,15,BOUHAJLA,0,101,0
138,18:00:00,18:00:00,7,16,EJDAA,0,111,0
138,18:05:00,18:05:00,6,17,EJBIL,0,115,0
138,18:08:00,18:08:00,5,18,ZAAFRANA,0,118,0
138,18:12:00,18:12:00,4,19,BIR ESSBIL,0,120,0
138,18:15:00,18:15:00,3,20,BARROUTA,0,122,0
138,18:20:00,18:20:00,2,21,RACCADA,0,126,0
138,18:35:00,18:35:00,403,22,Gare Kairouan,0,136,0
139,07:15:00,07:15:00,403,1,Gare Kairouan,0,0,0
139,07:25:00,07:25:00,2,2,RACCADA,0,10,0
139,07:29:00,07:29:00,3,3,BARROUTA,0,14,0
139,07:31:00,07:31:00,4,4,BIR ESSBIL,0,16,0
139,07:36:00,07:36:00,5,5,ZAAFRANA,0,18,0
139,07:39:00,07:39:00,6,6,EJBIL,0,21,0
139,07:43:00,07:43:00,7,7,EJDAA,0,25,0
139,07:53:00,07:53:00,8,8,BOUHAJLA,0,35,0
140,07:45:00,07:45:00,403,1,Gare Kairouan,0,0,0
140,07:55:00,07:55:00,2,2,RACCADA,0,10,0
140,07:59:00,07:59:00,3,3,BARROUTA,0,14,0
140,08:01:00,08:01:00,4,4,BIR ESSBIL,0,16,0
140,08:06:00,08:06:00,5,5,ZAAFRANA,0,18,0
140,08:09:00,08:09:00,6,6,EJBIL,0,21,0
140,08:13:00,08:13:00,7,7,EJDAA,0,25,0
140,08:23:00,08:23:00,8,8,BOUHAJLA,0,35,0
141,15:00:00,15:00:00,8,1,BOUHAJLA,0,0,0
141,15:10:00,15:10:00,7,2,EJDAA,0,10,0
141,15:14:00,15:14:00,6,3,EJBIL,0,14,0
141,15:17:00,15:17:00,5,4,ZAAFRANA,0,17,0
141,15:22:00,15:22:00,4,5,BIR ESSBIL,0,19,0
141,15:24:00,15:24:00,3,6,BARROUTA,0,21,0
141,15:28:00,15:28:00,2,7,RACCADA,0,25,0
141,15:38:00,15:38:00,403,8,Gare Kairouan,0,35,0
142,19:00:00,19:00:00,8,1,BOUHAJLA,0,0,0
142,19:10:00,19:10:00,7,2,EJDAA,0,10,0
142,19:14:00,19:14:00,6,3,EJBIL,0,14,0
142,19:17:00,19:17:00,5,4,ZAAFRANA,0,17,0
142,19:22:00,19:22:00,4,5,BIR ESSBIL,0,19,0
142,19:24:00,19:24:00,3,6,BARROUTA,0,21,0
142,19:28:00,19:28:00,2,7,RACCADA,0,25,0
142,19:38:00,19:38:00,403,8,Gare Kairouan,0,35,0
143,08:00:00,08:00:00,63,1,NASRALLAH,0,0,0
143,08:10:00,08:10:00,56,2,M.MHIRI,0,10,0
143,08:15:00,08:15:00,55,3,B. ELARGOUB,0,15,0
143,08:20:00,08:20:00,54,4,EL KHADHRA,0,20,0
143,08:26:00,08:26:00,53,5,BEN ZINA,0,26,0
143,08:32:00,08:32:00,574,6,Croisement Nasrallah,0,32,0
143,08:34:00,08:34:00,4,7,BIR ESSBIL,0,34,0
143,08:36:00,08:36:00,3,8,BARROUTA,0,36,0
143,08:40:00,08:40:00,2,9,RACCADA,0,40,0
143,08:50:00,08:50:00,403,10,Gare Kairouan,0,50,0
144,15:30:00,15:30:00,403,1,Gare Kairouan,0,0,0
144,15:40:00,15:40:00,2,2,RACCADA,0,10,0
144,15:44:00,15:44:00,3,3,BARROUTA,0,14,0
144,15:46:00,15:46:00,4,4,BIR ESSBIL,0,16,0
144,15:48:00,15:48:00,574,5,Croisement Nasrallah,0,18,0
144,15:54:00,15:54:00,53,6,BEN ZINA,0,24,0
144,16:00:00,16:00:00,54,7,EL KHADHRA,0,30,0
144,16:05:00,16:05:00,55,8,B. ELARGOUB,0,35,0
144,16:10:00,16:10:00,56,9,M.MHIRI,0,40,0
144,16:20:00,16:20:00,63,10,NASRALLAH,0,50,0
145,05:30:00,05:30:00,403,1,Gare Kairouan,0,0,0
145,05:40:00,05:40:00,886,2,MAJER,0,10,0
145,05:47:00,05:47:00,108,3,ECHBIKA,0,17,0
145,05:52:00,05:52:00,109,4,EL GRINE,0,22,0
145,05:55:00,05:55:00,110,5,DAR ECHADLY,0,25,0
145,06:03:00,06:03:00,111,6,EL HOUAREB,0,33,0
145,06:09:00,06:09:00,112,7,F.LOUSSIF,0,39,0
145,06:17:00,06:17:00,303,8,C. EZZAMLA,0,47,0
145,06:22:00,06:22:00,490,9,ENNEDI,0,52,0
145,06:28:00,06:28:00,114,10,H.MAAMAR,0,58,0
145,06:36:00,06:36:00,115,11,hajeb Laayoun,0,66,0
146,05:30:00,05:30:00,403,1,Gare Kairouan,0,0,0
146,05:40:00,05:40:00,886,2,MAJER,0,10,0
146,05:47:00,05:47:00,108,3,ECHBIKA,0,17,0
146,05:52:00,05:52:00,109,4,EL GRINE,0,22,0
146,05:55:00,05:55:00,110,5,DAR ECHADLY,0,25,0
146,06:03:00,06:03:00,111,6,EL HOUAREB,0,33,0
146,06:09:00,06:09:00,112,7,F.LOUSSIF,0,39,0
146,06:17:00,06:17:00,303,8,C. EZZAMLA,0,47,0
146,06:22:00,06:22:00,490,9,ENNEDI,0,52,0
146,06:28:00,06:28:00,114,10,H.MAAMAR,0,58,0
146,06:36:00,06:36:00,115,11,hajeb Laayoun,0,66,0
147,08:00:00,08:00:00,403,1,Gare Kairouan,0,0,0
147,08:10:00,08:10:00,886,2,MAJER,0,10,0
147,08:17:00,08:17:00,108,3,ECHBIKA,0,17,0
147,08:22:00,08:22:00,109,4,EL GRINE,0,22,0
147,08:25:00,08:25:00,110,5,DAR ECHADLY,0,25,0
147,08:33:00,08:33:00,111,6,EL HOUAREB,0,33,0
147,08:39:00,08:39:00,112,7,F.LOUSSIF,0,39,0
147,08:47:00,08:47:00,303,8,C. EZZAMLA,0,47,0
147,08:52:00,08:52:00,490,9,ENNEDI,0,52,0
147,08:58:00,08:58:00,114,10,H.MAAMAR,0,58,0
147,09:06:00,09:06:00,115,11,hajeb Laayoun,0,66,0
148,15:00:00,15:00:00,115,1,hajeb Laayoun,0,0,0
148,15:08:00,15:08:00,114,2,H.MAAMAR,0,8,0
148,15:14:00,15:14:00,490,3,ENNEDI,0,14,0
148,15:19:00,15:19:00,303,4,C. EZZAMLA,0,19,0
148,15:27:00,15:27:00,112,5,F.LOUSSIF,0,27,0
148,15:33:00,15:33:00,111,6,EL HOUAREB,0,33,0
148,15:41:00,15:41:00,110,7,DAR ECHADLY,0,41,0
148,15:44:00,15:44:00,109,8,EL GRINE,0,44,0
148,15:49:00,15:49:00,108,9,ECHBIKA,0,49,0
148,15:56:00,15:56:00,886,10,MAJER,0,56,0
148,16:06:00,16:06:00,403,11,Gare Kairouan,0,66,0
149,04:00:00,04:00:00,403,1,Gare Kairouan,0,0,0
149,04:11:00,04:11:00,106,2,EL BATEN,0,11,0
149,04:14:00,04:14:00,185,3,ESSMEITIA,0,14,0
149,04:16:00,04:16:00,186,4,EL ADDEM,0,16,0
149,04:19:00,04:19:00,187,5,FATNASSA,0,19,0
149,04:21:00,04:21:00,188,6,BIR ESSKHOUN,0,21,0
149,04:23:00,04:23:00,189,7,OULED BELLIL,0,23,0
149,04:27:00,04:27:00,475,8,bir lahmar,0,27,0
149,04:35:00,04:35:00,192,9,SBIKHA,0,35,0
150,04:00:00,04:00:00,403,1,Gare Kairouan,0,0,0
150,04:11:00,04:11:00,106,2,EL BATEN,0,11,0
150,04:14:00,04:14:00,185,3,ESSMEITIA,0,14,0
150,04:16:00,04:16:00,186,4,EL ADDEM,0,16,0
150,04:19:00,04:19:00,187,5,FATNASSA,0,19,0
150,04:21:00,04:21:00,188,6,BIR ESSKHOUN,0,21,0
150,04:23:00,04:23:00,189,7,OULED BELLIL,0,23,0
150,04:27:00,04:27:00,475,8,bir lahmar,0,27,0
150,04:35:00,04:35:00,192,9,SBIKHA,0,35,0
151,04:00:00,04:00:00,403,1,Gare Kairouan,0,0,0
151,04:11:00,04:11:00,106,2,EL BATEN,0,11,0
151,04:14:00,04:14:00,185,3,ESSMEITIA,0,14,0
151,04:16:00,04:16:00,186,4,EL ADDEM,0,16,0
151,04:19:00,04:19:00,187,5,FATNASSA,0,19,0
151,04:21:00,04:21:00,188,6,BIR ESSKHOUN,0,21,0
151,04:23:00,04:23:00,189,7,OULED BELLIL,0,23,0
151,04:27:00,04:27:00,475,8,bir lahmar,0,27,0
151,04:35:00,04:35:00,192,9,SBIKHA,0,35,0
152,04:00:00,04:00:00,403,1,Gare Kairouan,0,0,0
152,04:11:00,04:11:00,106,2,EL BATEN,0,11,0
152,04:14:00,04:14:00,185,3,ESSMEITIA,0,14,0
152,04:16:00,04:16:00,186,4,EL ADDEM,0,16,0
152,04:19:00,04:19:00,187,5,FATNASSA,0,19,0
152,04:21:00,04:21:00,188,6,BIR ESSKHOUN,0,21,0
152,04:23:00,04:23:00,189,7,OULED BELLIL,0,23,0
152,04:27:00,04:27:00,475,8,bir lahmar,0,27,0
152,04:35:00,04:35:00,192,9,SBIKHA,0,35,0
153,04:30:00,04:30:00,403,1,Gare Kairouan,0,0,0
153,04:41:00,04:41:00,106,2,EL BATEN,0,11,0
153,04:44:00,04:44:00,185,3,ESSMEITIA,0,14,0
153,04:46:00,04:46:00,186,4,EL ADDEM,0,16,0
153,04:49:00,04:49:00,187,5,FATNASSA,0,19,0
153,04:51:00,04:51:00,188,6,BIR ESSKHOUN,0,21,0
153,04:53:00,04:53:00,189,7,OULED BELLIL,0,23,0
153,04:57:00,04:57:00,475,8,bir lahmar,0,27,0
153,05:05:00,05:05:00,192,9,SBIKHA,0,35,0
154,05:00:00,05:00:00,403,1,Gare Kairouan,0,0,0
154,05:11:00,05:11:00,106,2,EL BATEN,0,11,0
154,05:14:00,05:14:00,185,3,ESSMEITIA,0,14,0
154,05:16:00,05:16:00,186,4,EL ADDEM,0,16,0
154,05:19:00,05:19:00,187,5,FATNASSA,0,19,0
154,05:21:00,05:21:00,188,6,BIR ESSKHOUN,0,21,0
154,05:23:00,05:23:00,189,7,OULED BELLIL,0,23,0
154,05:27:00,05:27:00,475,8,bir lahmar,0,27,0
154,05:35:00,05:35:00,192,9,SBIKHA,0,35,0
155,05:00:00,05:00:00,403,1,Gare Kairouan,0,0,0
155,05:11:00,05:11:00,106,2,EL BATEN,0,11,0
155,05:14:00,05:14:00,185,3,ESSMEITIA,0,14,0
155,05:16:00,05:16:00,186,4,EL ADDEM,0,16,0
155,05:19:00,05:19:00,187,5,FATNASSA,0,19,0
155,05:21:00,05:21:00,188,6,BIR ESSKHOUN,0,21,0
155,05:23:00,05:23:00,189,7,OULED BELLIL,0,23,0
155,05:27:00,05:27:00,475,8,bir lahmar,0,27,0
155,05:35:00,05:35:00,192,9,SBIKHA,0,35,0
156,05:00:00,05:00:00,403,1,Gare Kairouan,0,0,0
156,05:11:00,05:11:00,106,2,EL BATEN,0,11,0
156,05:14:00,05:14:00,185,3,ESSMEITIA,0,14,0
156,05:16:00,05:16:00,186,4,EL ADDEM,0,16,0
156,05:19:00,05:19:00,187,5,FATNASSA,0,19,0
156,05:21:00,05:21:00,188,6,BIR ESSKHOUN,0,21,0
156,05:23:00,05:23:00,189,7,OULED BELLIL,0,23,0
156,05:27:00,05:27:00,475,8,bir lahmar,0,27,0
156,05:35:00,05:35:00,192,9,SBIKHA,0,35,0
157,05:20:00,05:20:00,403,1,Gare Kairouan,0,0,0
157,05:31:00,05:31:00,106,2,EL BATEN,0,11,0
157,05:34:00,05:34:00,185,3,ESSMEITIA,0,14,0
157,05:36:00,05:36:00,186,4,EL ADDEM,0,16,0
157,05:39:00,05:39:00,187,5,FATNASSA,0,19,0
157,05:41:00,05:41:00,188,6,BIR ESSKHOUN,0,21,0
157,05:43:00,05:43:00,189,7,OULED BELLIL,0,23,0
157,05:47:00,05:47:00,475,8,bir lahmar,0,27,0
157,05:55:00,05:55:00,192,9,SBIKHA,0,35,0
158,07:15:00,07:15:00,403,1,Gare Kairouan,0,0,0
158,07:26:00,07:26:00,106,2,EL BATEN,0,11,0
158,07:29:00,07:29:00,185,3,ESSMEITIA,0,14,0
158,07:31:00,07:31:00,186,4,EL ADDEM,0,16,0
158,07:34:00,07:34:00,187,5,FATNASSA,0,19,0
158,07:36:00,07:36:00,188,6,BIR ESSKHOUN,0,21,0
158,07:38:00,07:38:00,189,7,OULED BELLIL,0,23,0
158,07:42:00,07:42:00,475,8,bir lahmar,0,27,0
158,07:50:00,07:50:00,192,9,SBIKHA,0,35,0
159,08:30:00,08:30:00,403,1,Gare Kairouan,0,0,0
159,08:41:00,08:41:00,106,2,EL BATEN,0,11,0
159,08:44:00,08:44:00,185,3,ESSMEITIA,0,14,0
159,08:46:00,08:46:00,186,4,EL ADDEM,0,16,0
159,08:49:00,08:49:00,187,5,FATNASSA,0,19,0
159,08:51:00,08:51:00,188,6,BIR ESSKHOUN,0,21,0
159,08:53:00,08:53:00,189,7,OULED BELLIL,0,23,0
159,08:57:00,08:57:00,475,8,bir lahmar,0,27,0
159,09:05:00,09:05:00,192,9,SBIKHA,0,35,0
160,14:00:00,14:00:00,192,1,SBIKHA,0,0,0
160,14:08:00,14:08:00,475,2,bir lahmar,0,8,0
160,14:12:00,14:12:00,189,3,OULED BELLIL,0,12,0
160,14:14:00,14:14:00,188,4,BIR ESSKHOUN,0,14,0
160,14:16:00,14:16:00,187,5,FATNASSA,0,16,0
160,14:19:00,14:19:00,186,6,EL ADDEM,0,19,0
160,14:21:00,14:21:00,185,7,ESSMEITIA,0,21,0
160,14:24:00,14:24:00,106,8,EL BATEN,0,24,0
160,14:35:00,14:35:00,403,9,Gare Kairouan,0,35,0
161,18:30:00,18:30:00,403,1,Gare Kairouan,0,0,0
161,18:41:00,18:41:00,106,2,EL BATEN,0,11,0
161,18:44:00,18:44:00,185,3,ESSMEITIA,0,14,0
161,18:46:00,18:46:00,186,4,EL ADDEM,0,16,0
161,18:49:00,18:49:00,187,5,FATNASSA,0,19,0
161,18:51:00,18:51:00,188,6,BIR ESSKHOUN,0,21,0
161,18:53:00,18:53:00,189,7,OULED BELLIL,0,23,0
161,18:57:00,18:57:00,475,8,bir lahmar,0,27,0
161,19:05:00,19:05:00,192,9,SBIKHA,0,35,0
162,19:00:00,19:00:00,192,1,SBIKHA,0,0,0
162,19:08:00,19:08:00,475,2,bir lahmar,0,8,0
162,19:12:00,19:12:00,189,3,OULED BELLIL,0,12,0
162,19:14:00,19:14:00,188,4,BIR ESSKHOUN,0,14,0
162,19:16:00,19:16:00,187,5,FATNASSA,0,16,0
162,19:19:00,19:19:00,186,6,EL ADDEM,0,19,0
162,19:21:00,19:21:00,185,7,ESSMEITIA,0,21,0
162,19:24:00,19:24:00,106,8,EL BATEN,0,24,0
162,19:35:00,19:35:00,403,9,Gare Kairouan,0,35,0
163,09:10:00,09:10:00,433,1,BAB KHOUKHA,0,0,0
